key,status,detail
"165.489635,52.921671",skip,skip ra=165.4896 dec=52.9217 (n=53)
"127.873104,30.270823",ok,ok   oid=664201300001740 n=700 ra=127.8731 dec=30.2708
"356.144694,15.861687",ok,ok   oid=599201300002131 n=421 ra=356.1447 dec=15.8617
"121.770681,22.464434",ok,ok   oid=616202300015042 n=1168 ra=121.7707 dec=22.4644
"350.836515,27.760271",ok,ok   oid=647212100001752 n=703 ra=350.8365 dec=27.7603
"117.765919,40.443532",ok,ok   oid=1706216100001946 n=133 ra=117.7659 dec=40.4435
"115.078693,33.336979",skip,skip ra=115.0787 dec=33.3370 (n=89)
"191.322459,32.699966",ok,ok   oid=672205200004414 n=537 ra=191.3225 dec=32.7000
"195.630371,22.156652",ok,ok   oid=577214100004046 n=622 ra=195.6304 dec=22.1567
"151.087571,1.613165",ok,ok   oid=468203400007504 n=877 ra=151.0876 dec=1.6132
"119.147563,22.241132",ok,ok   oid=566213200011249 n=723 ra=119.1476 dec=22.2411
"62.475876,-4.193635",ok,ok   oid=405208400005703 n=444 ra=62.4759 dec=-4.1936
"231.525887,3.162956",ok,ok   oid=480207300004474 n=301 ra=231.5259 dec=3.1630
"4.989501,6.044788",ok,ok   oid=447211100003062 n=441 ra=4.9895 dec=6.0448
"147.538474,31.414551",skip,skip ra=147.5385 dec=31.4146 (n=85)
"136.641333,49.712017",skip,skip ra=136.6413 dec=49.7120 (n=68)
"256.708676,32.318758",ok,ok   oid=681208400000808 n=1721 ra=256.7087 dec=32.3188
"196.989341,21.141033",ok,ok   oid=577213300005699 n=586 ra=196.9893 dec=21.1410
"127.198732,36.623383",ok,ok   oid=664214100003330 n=748 ra=127.1987 dec=36.6234
"27.938889,-2.834361",skip,skip ra=27.9389 dec=-2.8344 (n=60)
"48.387017,-6.532770",ok,ok   oid=351214200003528 n=391 ra=48.3870 dec=-6.5328
"354.577662,6.988193",ok,ok   oid=497213400003719 n=483 ra=354.5777 dec=6.9882
"16.343789,4.816870",ok,ok   oid=449212300021167 n=427 ra=16.3438 dec=4.8169
"350.979333,-0.252049",ok,ok   oid=445213400003709 n=475 ra=350.9793 dec=-0.2520
"28.256595,29.236544",ok,ok   oid=604216100005802 n=754 ra=28.2566 dec=29.2365
"24.004064,31.194339",skip,skip ra=24.0041 dec=31.1943 (n=23)
"3.585145,-4.991344",skip,skip ra=3.5851 dec=-4.9913 (n=48)
"144.701063,9.610515",ok,ok   oid=519202100001145 n=661 ra=144.7011 dec=9.6105
"187.184061,64.434902",ok,ok   oid=819213400003225 n=883 ra=187.1841 dec=64.4349
"250.845871,42.158071",ok,ok   oid=723211200002025 n=1629 ra=250.8459 dec=42.1581
"331.614082,-8.130083",ok,ok   oid=391210100001050 n=531 ra=331.6141 dec=-8.1301
"164.867633,60.547844",ok,ok   oid=818207400004146 n=662 ra=164.8676 dec=60.5478
"183.667082,47.540602",ok,ok   oid=755207200000724 n=736 ra=183.6671 dec=47.5406
"210.009992,58.854327",ok,ok   oid=821202400003145 n=832 ra=210.0100 dec=58.8543
"27.058407,31.815820",ok,ok   oid=651205300006446 n=1498 ra=27.0584 dec=31.8158
"209.834953,17.457977",ok,ok   oid=579206300004506 n=577 ra=209.8350 dec=17.4580
"35.198533,-5.309993",ok,ok   oid=401203200006768 n=442 ra=35.1985 dec=-5.3100
"239.463515,32.185950",ok,ok   oid=679208300001846 n=1425 ra=239.4635 dec=32.1859
"169.353559,62.998769",ok,ok   oid=818210400007164 n=495 ra=169.3536 dec=62.9988
"359.698291,31.592775",ok,ok   oid=648207400009336 n=913 ra=359.6983 dec=31.5928
"123.448075,53.798357",ok,ok   oid=784207300001037 n=1081 ra=123.4481 dec=53.7984
"158.474700,33.294529",skip,skip ra=158.4747 dec=33.2945 (n=57)
"11.997643,14.603169",ok,ok   oid=500213100007969 n=181 ra=11.9976 dec=14.6032
"196.039718,4.434475",ok,ok   oid=475208200000263 n=401 ra=196.0397 dec=4.4345
"41.479437,-1.947993",ok,ok   oid=402212400002320 n=415 ra=41.4794 dec=-1.9480
"248.045064,39.347306",ok,ok   oid=723208300002110 n=1790 ra=248.0451 dec=39.3473
"171.013641,61.363544",ok,ok   oid=818205200004429 n=615 ra=171.0136 dec=61.3635
"239.551953,20.942499",skip,skip ra=239.5520 dec=20.9425 (n=46)
"150.605589,37.576898",ok,ok   oid=711202400000821 n=640 ra=150.6056 dec=37.5769
"196.673780,64.525912",ok,ok   oid=820214400003906 n=597 ra=196.6738 dec=64.5259
"140.085629,6.108406",ok,ok   oid=466209200014471 n=694 ra=140.0856 dec=6.1084
"354.899091,24.519148",ok,ok   oid=647206400008991 n=1233 ra=354.8991 dec=24.5191
"356.433813,33.682477",ok,ok   oid=648212300006584 n=940 ra=356.4338 dec=33.6825
"175.167050,-0.934527",skip,skip ra=175.1670 dec=-0.9345 (n=74)
"114.554970,27.177273",ok,ok   oid=615210200010182 n=1315 ra=114.5550 dec=27.1773
"179.859195,21.115526",ok,ok   oid=575215400007034 n=510 ra=179.8592 dec=21.1155
"7.311164,-8.366165",ok,ok   oid=345209200003202 n=284 ra=7.3112 dec=-8.3662
"210.842292,21.520266",ok,ok   oid=579214400002631 n=694 ra=210.8423 dec=21.5203
"221.798035,18.819670",ok,ok   oid=581207200000406 n=762 ra=221.7980 dec=18.8197
"26.385768,-4.512930",skip,skip ra=26.3858 dec=-4.5129 (n=58)
"41.269290,-2.976837",ok,ok   oid=402208100002101 n=410 ra=41.2693 dec=-2.9768
"175.997375,51.839864",ok,ok   oid=789204400001486 n=829 ra=175.9974 dec=51.8399
"139.016079,28.942622",ok,ok   oid=618213300007572 n=706 ra=139.0161 dec=28.9426
"225.079515,0.046967",ok,ok   oid=428216400002042 n=456 ra=225.0795 dec=0.0470
"184.362669,13.867464",ok,ok   oid=525216400011984 n=812 ra=184.3627 dec=13.8675
"38.222607,-8.475590",ok,ok   oid=350212100003825 n=811 ra=38.2226 dec=-8.4756
"169.009188,55.169606",ok,ok   oid=788211400005623 n=759 ra=169.0092 dec=55.1696
"162.088041,32.490218",ok,ok   oid=669208100015036 n=851 ra=162.0880 dec=32.4902
"211.008624,12.582499",skip,skip ra=211.0086 dec=12.5825 (n=72)
"197.155591,19.396293",ok,ok   oid=577209300004877 n=592 ra=197.1556 dec=19.3963
"223.336455,-0.176662",ok,ok   oid=427213300003613 n=485 ra=223.3365 dec=-0.1767
"180.918969,27.292400",ok,ok   oid=624211100009377 n=881 ra=180.9190 dec=27.2924
"160.386594,-0.849287",ok,ok   oid=418209100000256 n=372 ra=160.3866 dec=-0.8493
"135.934007,40.199406",ok,ok   oid=709205100001347 n=1153 ra=135.9340 dec=40.1994
"344.870284,-0.956355",skip,skip ra=344.8703 dec=-0.9564 (n=55)
"166.264451,7.155659",ok,ok   oid=470214400002316 n=311 ra=166.2645 dec=7.1557
"158.838303,30.263356",ok,ok   oid=668202400001760 n=842 ra=158.8383 dec=30.2634
"341.003751,0.605059",ok,ok   oid=444214200012926 n=377 ra=341.0038 dec=0.6051
"167.401807,34.508641",ok,ok   oid=669209200007538 n=755 ra=167.4018 dec=34.5086
"159.535997,23.525957",ok,ok   oid=621202200012360 n=682 ra=159.5360 dec=23.5260
"131.305063,34.469125",ok,ok   oid=665211200013874 n=842 ra=131.3051 dec=34.4691
"356.977754,32.895752",ok,ok   oid=648208200003660 n=909 ra=356.9778 dec=32.8958
"175.196020,29.591629",ok,ok   oid=623214100008800 n=635 ra=175.1960 dec=29.5916
"218.093527,39.974941",skip,skip ra=218.0935 dec=39.9749 (n=36)
"176.671899,63.741452",ok,ok   oid=819211200001500 n=917 ra=176.6719 dec=63.7415
"3.634557,1.082327",ok,ok   oid=447203300006275 n=296 ra=3.6346 dec=1.0823
"351.823022,7.126846",ok,ok   oid=497214300002466 n=500 ra=351.8230 dec=7.1268
"211.984672,6.747520",ok,ok   oid=477215400006777 n=395 ra=211.9847 dec=6.7475
"12.035328,35.086041",ok,ok   oid=649209100010121 n=821 ra=12.0353 dec=35.0860
"339.450625,7.190967",ok,ok   oid=495213300002081 n=462 ra=339.4506 dec=7.1910
"134.050501,47.671825",skip,skip ra=134.0505 dec=47.6718 (n=29)
"198.824864,66.815800",ok,ok   oid=844202200003778 n=890 ra=198.8249 dec=66.8158
"184.041165,7.266279",ok,ok   oid=473215300002294 n=516 ra=184.0412 dec=7.2663
"353.956735,0.535770",ok,ok   oid=446215100004628 n=316 ra=353.9567 dec=0.5358
"208.519686,57.476208",ok,ok   oid=792216400002276 n=1057 ra=208.5197 dec=57.4762
"10.345722,2.536433",skip,skip ra=10.3457 dec=2.5364 (n=85)
"222.581213,17.611940",ok,ok   oid=581207400003648 n=704 ra=222.5812 dec=17.6119
"317.546271,6.915916",ok,ok   oid=492214400008192 n=504 ra=317.5463 dec=6.9159
"15.748745,7.193077",ok,ok   oid=449216300001644 n=443 ra=15.7487 dec=7.1931
"150.949767,12.617190",ok,ok   oid=520210300000862 n=485 ra=150.9498 dec=12.6172
"236.358541,14.199810",ok,ok   oid=532214300003818 n=966 ra=236.3585 dec=14.1998
"330.758430,-9.135724",ok,ok   oid=391210300002695 n=516 ra=330.7584 dec=-9.1357
"359.110209,7.944112",ok,ok   oid=498214200002942 n=477 ra=359.1102 dec=7.9441
"140.758534,51.613592",ok,ok   oid=785201300009713 n=1115 ra=140.7585 dec=51.6136
"118.696765,12.687869",ok,ok   oid=516212400000137 n=484 ra=118.6968 dec=12.6879
"217.530585,48.514710",ok,ok   oid=758209300001136 n=966 ra=217.5306 dec=48.5147
"30.562793,-0.266014",ok,ok   oid=400214300020215 n=354 ra=30.5628 dec=-0.2660
"124.378132,40.833982",ok,ok   oid=708210300006431 n=1119 ra=124.3781 dec=40.8340
"11.934390,3.852412",ok,ok   oid=448207100006945 n=475 ra=11.9344 dec=3.8524
"32.131995,-0.587362",ok,ok   oid=400213300021803 n=437 ra=32.1320 dec=-0.5874
"137.443654,12.297615",ok,ok   oid=518210400003217 n=701 ra=137.4437 dec=12.2976
"320.858591,0.699555",ok,ok   oid=441214100005006 n=476 ra=320.8586 dec=0.6996
"199.286723,16.645053",ok,ok   oid=578204100001718 n=721 ra=199.2867 dec=16.6451
"123.005922,53.748847",ok,ok   oid=784207300007894 n=922 ra=123.0059 dec=53.7488
"195.651475,30.863002",ok,ok   oid=673203100002935 n=558 ra=195.6515 dec=30.8630
"185.670090,3.038248",ok,ok   oid=473206300012686 n=531 ra=185.6701 dec=3.0382
"137.266884,39.665113",ok,ok   oid=710208100013030 n=738 ra=137.2669 dec=39.6651
"216.646684,40.571131",skip,skip ra=216.6467 dec=40.5711 (n=40)
"311.415340,-1.199503",ok,ok   oid=440211200008985 n=504 ra=311.4153 dec=-1.1995
"146.239497,28.112633",skip,skip ra=146.2395 dec=28.1126 (n=0)
"178.872384,11.569569",ok,ok   oid=524207100000739 n=434 ra=178.8724 dec=11.5696
"201.434560,42.665406",ok,ok   oid=717214300006243 n=894 ra=201.4346 dec=42.6654
"189.278626,62.283932",skip,skip ra=189.2786 dec=62.2839 (n=32)
"167.728411,45.848940",skip,skip ra=167.7284 dec=45.8489 (n=47)
"217.412165,64.807387",ok,ok   oid=822215300010186 n=1064 ra=217.4122 dec=64.8074
"159.143801,21.595964",skip,skip ra=159.1438 dec=21.5960 (n=38)
"147.668639,37.100519",ok,ok   oid=711203300013048 n=755 ra=147.6686 dec=37.1005
"131.841242,52.040674",ok,ok   oid=785204200013631 n=1126 ra=131.8412 dec=52.0407
"178.578127,34.842202",ok,ok   oid=671211200002895 n=853 ra=178.5781 dec=34.8422
"189.430975,55.545897",ok,ok   oid=790211300002865 n=524 ra=189.4310 dec=55.5459
"357.221920,32.817184",ok,ok   oid=648208200012897 n=892 ra=357.2219 dec=32.8172
"168.805988,24.060205",ok,ok   oid=622201200007912 n=499 ra=168.8060 dec=24.0602
"192.127263,25.301613",ok,ok   oid=625205100006763 n=792 ra=192.1273 dec=25.3016
"186.229649,9.752805",skip,skip ra=186.2296 dec=9.7528 (n=26)
"211.192855,6.394517",skip,skip ra=211.1929 dec=6.3945 (n=25)
"161.773533,23.243846",ok,ok   oid=621201400000084 n=265 ra=161.7735 dec=23.2438
"210.499972,37.633111",ok,ok   oid=718202300000298 n=949 ra=210.5000 dec=37.6331
"185.663388,53.771585",ok,ok   oid=789205400001019 n=858 ra=185.6634 dec=53.7716
"167.966368,37.491255",ok,ok   oid=713202400001437 n=695 ra=167.9664 dec=37.4913
"161.593898,53.513788",skip,skip ra=161.5939 dec=53.5138 (n=56)
"181.746947,56.249434",ok,ok   oid=789210200004596 n=890 ra=181.7469 dec=56.2494
"340.924657,-1.130326",ok,ok   oid=444210200003190 n=413 ra=340.9247 dec=-1.1303
"150.802337,18.957460",skip,skip ra=150.8023 dec=18.9575 (n=80)
"25.912377,17.824709",ok,ok   oid=553205300001458 n=711 ra=25.9124 dec=17.8247
"220.179521,56.972923",ok,ok   oid=793216400006804 n=1110 ra=220.1795 dec=56.9729
"353.814244,-0.872697",ok,ok   oid=446211100018421 n=382 ra=353.8142 dec=-0.8727
"166.067241,31.895040",ok,ok   oid=669206400018675 n=704 ra=166.0672 dec=31.8950
"140.865310,35.845349",ok,ok   oid=666215400002598 n=826 ra=140.8653 dec=35.8453
"151.926897,56.357147",ok,ok   oid=786209200002820 n=795 ra=151.9269 dec=56.3571
"154.040213,1.671803",ok,ok   oid=468201400000097 n=796 ra=154.0402 dec=1.6718
"186.430145,45.745264",skip,skip ra=186.4301 dec=45.7453 (n=20)
"176.459450,3.298133",ok,ok   oid=472208400002252 n=272 ra=176.4595 dec=3.2981
"215.980854,46.126018",ok,ok   oid=758206400003711 n=1002 ra=215.9809 dec=46.1260
"359.369361,19.079597",ok,ok   oid=1596203300007236 n=132 ra=359.3694 dec=19.0796
"221.979476,8.003605",ok,ok   oid=478213200002289 n=483 ra=221.9795 dec=8.0036
"356.897364,4.489974",skip,skip ra=356.8974 dec=4.4900 (n=80)
"5.790215,22.079018",ok,ok   oid=551216100005043 n=678 ra=5.7902 dec=22.0790
"19.626408,-3.994867",ok,ok   oid=399208300003643 n=288 ra=19.6264 dec=-3.9949
"167.883836,55.544524",ok,ok   oid=788211400002647 n=752 ra=167.8838 dec=55.5445
"136.848299,45.056561",ok,ok   oid=750203200004869 n=548 ra=136.8483 dec=45.0566
"40.120199,-7.978714",skip,skip ra=40.1202 dec=-7.9787 (n=74)
"350.450611,29.432096",ok,ok   oid=647216100004101 n=1204 ra=350.4506 dec=29.4321
"233.842494,35.798783",ok,ok   oid=678215300004211 n=1288 ra=233.8425 dec=35.7988
"320.938856,11.473281",ok,ok   oid=544206100003080 n=1139 ra=320.9389 dec=11.4733
"320.579909,1.251613",ok,ok   oid=493204400006745 n=543 ra=320.5799 dec=1.2516
"157.488738,11.931312",ok,ok   oid=521211400007227 n=465 ra=157.4887 dec=11.9313
"245.333999,40.446396",ok,ok   oid=722206100009097 n=896 ra=245.3340 dec=40.4464
"122.293691,35.243656",skip,skip ra=122.2937 dec=35.2437 (n=36)
"13.287697,8.607745",ok,ok   oid=501204400022867 n=516 ra=13.2877 dec=8.6077
"227.242339,56.874049",skip,skip ra=227.2423 dec=56.8740 (n=48)
"200.670932,11.200645",ok,ok   oid=527207100004508 n=388 ra=200.6709 dec=11.2006
"136.871327,33.551146",ok,ok   oid=665209400020859 n=928 ra=136.8713 dec=33.5511
"208.071875,55.658003",ok,ok   oid=792212300001300 n=1023 ra=208.0719 dec=55.6580
"209.398012,28.816979",ok,ok   oid=628215300001970 n=465 ra=209.3980 dec=28.8170
"188.535242,12.260758",ok,ok   oid=525210400002905 n=494 ra=188.5352 dec=12.2608
"356.200172,1.321314",ok,ok   oid=498204400002921 n=485 ra=356.2002 dec=1.3213
"151.868151,17.796023",ok,ok   oid=571207400001706 n=523 ra=151.8682 dec=17.7960
"238.155931,61.612320",ok,ok   oid=823205200003530 n=1258 ra=238.1559 dec=61.6123
"343.366171,23.017766",ok,ok   oid=646204400003184 n=1390 ra=343.3662 dec=23.0178
"190.235616,30.758461",ok,ok   oid=672202100012886 n=556 ra=190.2356 dec=30.7585
"214.628644,61.416813",ok,ok   oid=822208100004100 n=955 ra=214.6286 dec=61.4168
"30.468968,18.492491",ok,ok   oid=554206200004047 n=492 ra=30.4690 dec=18.4925
"18.328443,-4.270446",ok,ok   oid=398205300014675 n=424 ra=18.3284 dec=-4.2704
"326.142541,-1.270828",ok,ok   oid=442211100006463 n=471 ra=326.1425 dec=-1.2708
"184.936626,46.170928",ok,ok   oid=755207400006270 n=511 ra=184.9366 dec=46.1709
"219.154721,42.754029",ok,ok   oid=719214300018833 n=816 ra=219.1547 dec=42.7540
"341.343331,29.144581",ok,ok   oid=645213200009913 n=1496 ra=341.3433 dec=29.1446
"230.788794,60.518354",ok,ok   oid=823207300005813 n=1230 ra=230.7888 dec=60.5184
"7.406777,-3.534157",ok,ok   oid=397207200008358 n=383 ra=7.4068 dec=-3.5342
"191.413604,47.804944",skip,skip ra=191.4136 dec=47.8049 (n=27)
"185.312190,37.611062",ok,ok   oid=715202400007028 n=623 ra=185.3122 dec=37.6111
"232.428164,-1.992792",ok,ok   oid=429212400003646 n=382 ra=232.4282 dec=-1.9928
"20.259375,28.431301",ok,ok   oid=603216300011497 n=699 ra=20.2594 dec=28.4313
"234.785018,39.253668",skip,skip ra=234.7850 dec=39.2537 (n=0)
"194.701428,57.719611",ok,ok   oid=790214400000454 n=715 ra=194.7014 dec=57.7196
"148.980072,47.638496",ok,ok   oid=751206200000119 n=966 ra=148.9801 dec=47.6385
"240.689828,42.174900",ok,ok   oid=722212100001764 n=1630 ra=240.6898 dec=42.1749
"41.661876,-2.399607",ok,ok   oid=402212400029678 n=429 ra=41.6619 dec=-2.3996
"130.762087,31.106179",ok,ok   oid=665204100001765 n=472 ra=130.7621 dec=31.1062
"225.855300,11.453332",ok,ok   oid=531208200002311 n=596 ra=225.8553 dec=11.4533
"219.893557,34.727695",ok,ok   oid=676210200003946 n=1014 ra=219.8936 dec=34.7277
"56.121131,-0.650180",skip,skip ra=56.1211 dec=-0.6502 (n=51)
"208.031841,14.146568",ok,ok   oid=528215400003773 n=737 ra=208.0318 dec=14.1466
"156.202817,53.538421",ok,ok   oid=787207300003254 n=903 ra=156.2028 dec=53.5384
"354.377744,24.793480",ok,ok   oid=647206300005424 n=1252 ra=354.3777 dec=24.7935
"1.571012,18.671049",ok,ok   oid=550206200001612 n=603 ra=1.5710 dec=18.6710
"142.909573,5.927404",ok,ok   oid=467211200003434 n=607 ra=142.9096 dec=5.9274
"188.365006,35.830263",skip,skip ra=188.3650 dec=35.8303 (n=25)
"246.939623,45.340338",ok,ok   oid=761201200003861 n=1673 ra=246.9396 dec=45.3403
"28.709644,-2.428229",ok,ok   oid=400211300007888 n=401 ra=28.7096 dec=-2.4282
"169.035118,17.026448",skip,skip ra=169.0351 dec=17.0264 (n=44)
"191.639700,25.271612",ok,ok   oid=625205100020875 n=611 ra=191.6397 dec=25.2716
"118.406179,29.029920",ok,ok   oid=616216100008581 n=860 ra=118.4062 dec=29.0299
"189.505154,31.834778",ok,ok   oid=672206400004362 n=566 ra=189.5052 dec=31.8348
"199.470283,55.705588",ok,ok   oid=791211300001626 n=765 ra=199.4703 dec=55.7056
"255.635880,31.964557",ok,ok   oid=681208300005867 n=1793 ra=255.6359 dec=31.9646
"146.768822,47.361928",ok,ok   oid=751207100007363 n=1162 ra=146.7688 dec=47.3619
"159.068027,56.968883",skip,skip ra=159.0680 dec=56.9689 (n=43)
"144.064674,9.458932",ok,ok   oid=519202100016414 n=121 ra=144.0647 dec=9.4589
"190.325742,20.287664",ok,ok   oid=576209200017331 n=528 ra=190.3257 dec=20.2877
"32.112774,-0.868920",ok,ok   oid=400209200000338 n=367 ra=32.1128 dec=-0.8689
"8.472283,35.455950",ok,ok   oid=649214300008733 n=517 ra=8.4723 dec=35.4560
"181.436174,34.381229",ok,ok   oid=671210200007508 n=790 ra=181.4362 dec=34.3812
"182.828340,26.420971",ok,ok   oid=624210400006889 n=804 ra=182.8283 dec=26.4210
"199.051066,21.324307",ok,ok   oid=578216400003674 n=549 ra=199.0511 dec=21.3243
"24.715987,15.331539",ok,ok   oid=553202400016049 n=762 ra=24.7160 dec=15.3315
"254.080327,25.823665",ok,ok   oid=634207200029555 n=1722 ra=254.0803 dec=25.8237
"31.246217,25.418364",ok,ok   oid=604206200006761 n=773 ra=31.2462 dec=25.4184
"206.533160,43.085972",ok,ok   oid=718216400002040 n=903 ra=206.5332 dec=43.0860
"187.761052,63.888742",skip,skip ra=187.7611 dec=63.8887 (n=0)
"116.393028,37.592241",ok,ok   oid=707202400000702 n=1088 ra=116.3930 dec=37.5922
"151.954299,25.228731",ok,ok   oid=620206200006385 n=645 ra=151.9543 dec=25.2287
"132.267183,53.901141",skip,skip ra=132.2672 dec=53.9011 (n=35)
"26.562179,11.477630",ok,ok   oid=503208200001504 n=557 ra=26.5622 dec=11.4776
"152.647701,48.316120",ok,ok   oid=751209400007512 n=945 ra=152.6477 dec=48.3161
"160.857823,40.104739",ok,ok   oid=712205200015955 n=730 ra=160.8578 dec=40.1047
"161.058973,42.455078",skip,skip ra=161.0590 dec=42.4551 (n=30)
"133.469425,61.132742",ok,ok   oid=815205100005753 n=924 ra=133.4694 dec=61.1327
"40.218366,-5.900673",ok,ok   oid=401201400003718 n=244 ra=40.2184 dec=-5.9007
"255.147626,63.422956",ok,ok   oid=825212100003517 n=1966 ra=255.1476 dec=63.4230
"186.426134,29.715741",ok,ok   oid=672203300014848 n=327 ra=186.4261 dec=29.7157
"133.757144,32.604826",ok,ok   oid=665206200010516 n=647 ra=133.7571 dec=32.6048
"148.797141,36.074485",ok,ok   oid=667215400001145 n=713 ra=148.7971 dec=36.0745
"20.491156,29.034316",ok,ok   oid=603216100024089 n=633 ra=20.4912 dec=29.0343
"322.742717,1.204208",ok,ok   oid=493203400006677 n=664 ra=322.7427 dec=1.2042
"120.027951,45.808894",skip,skip ra=120.0280 dec=45.8089 (n=96)
"340.810110,20.511845",ok,ok   oid=597210100003000 n=1084 ra=340.8101 dec=20.5118
"214.369968,31.261234",ok,ok   oid=675201200007327 n=552 ra=214.3700 dec=31.2612
"12.315519,22.341839",ok,ok   oid=551213100002372 n=648 ra=12.3155 dec=22.3418
"229.589229,59.915582",skip,skip ra=229.5892 dec=59.9156 (n=51)
"4.485905,21.478061",ok,ok   oid=550213400010463 n=624 ra=4.4859 dec=21.4781
"178.881981,16.344191",ok,ok   oid=575203200005698 n=358 ra=178.8820 dec=16.3442
"348.991741,-0.618664",ok,ok   oid=445214400008633 n=355 ra=348.9917 dec=-0.6187
"13.876614,34.626769",skip,skip ra=13.8766 dec=34.6268 (n=95)
"11.900413,14.882341",ok,ok   oid=500213100005188 n=469 ra=11.9004 dec=14.8823
"35.363932,0.847958",ok,ok   oid=451201300015496 n=378 ra=35.3639 dec=0.8480
"22.088864,31.853015",ok,ok   oid=651207300005974 n=1585 ra=22.0889 dec=31.8530
"21.409868,-3.739059",ok,ok   oid=399207300000918 n=311 ra=21.4099 dec=-3.7391
"5.873152,24.258045",skip,skip ra=5.8732 dec=24.2580 (n=106)
"47.272406,0.969140",ok,ok   oid=402213100000842 n=392 ra=47.2724 dec=0.9691
"191.868729,24.947317",ok,ok   oid=625205400002009 n=691 ra=191.8687 dec=24.9473
"192.672729,42.875075",ok,ok   oid=716214300003540 n=817 ra=192.6727 dec=42.8751
"145.790287,10.566844",ok,ok   oid=519205300001888 n=644 ra=145.7903 dec=10.5668
